Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,DE>BE,BE>DE,Day-Ahead Spot price Euro/MWh,Emissions of power production t CO2,Emission factor g/kWh
2021,1,8,20,01/08/2021 19:00:00,5471.08978981498,1875.44510986121,4206.44323049756,872.995907258305,0,8171.55182009454,15474.1997335065,13015.1100341828,17319.9355143565,1894,2150.32765549234,69881.0987950648,570,7598,8168,0,615,0,1076,1965,480,428,1486,42,2846,3222,0,1172,6,0,309,556,0,0,780,783,0,88.05,37649.124892157,578.239866462052
2021,1,8,21,01/08/2021 20:00:00,5481.1791239178,1856.01404119289,4165.62546138184,630.977239899567,0,8175.06042972103,15147.005160394,12699.4642324529,16546.282378571,906.75,2137.20419108698,66519.562258618,1226,8072,9298,0,600,0,1519,2211,402,496,1319,375,2840,3523,0,1375,45,10,557,519,0,0,790,789,0,64.24,36712.0208323371,577.619822324953
2021,1,8,22,01/08/2021 21:00:00,5481.1791239178,1883.77271071905,4078.3344491163,698.345881548796,0,8179.32088426749,14826.6535411731,12338.5277038903,15970.2058106782,377,2128.24182515162,63746.5819304626,2215,6470,8685,0,0,874,19,2458,579,130,1638,125,2642,2821,0,985,1,1,721,477,0,0,870,814,0,59.43,35828.0226675751,573.799466659055
2021,1,8,23,01/08/2021 22:00:00,5471.08978981498,1914.30724719783,3935.96403756207,635.807444395172,0,8181.32580405405,14754.6758039431,12317.9662696226,15445.6855143565,491,2146.48664152004,61907.3085524663,3387,6636,10023,0,0,1751,233,2391,551,47,1790,16,2696,3482,25,1010,0,0,461,514,0,0,880,812,0,57.6,35564.2645490932,575.944825334869
2021,1,8,24,01/08/2021 23:00:00,5468.12233860827,1920.55294784122,3866.13122774964,632.248346345779,0,8172.05305004119,14242.7214757577,10550.7943514868,15120.7104280723,430.5,2140.72512056159,59367.5592864645,3177,7028,10205,0,600,1600,149,1999,0,36,2042,61,2667,3966,0,974,0,76,600,493,0,0,970,1000,0,51.75,33425.6572187294,564.761240989841
2021,1,9,1,01/09/2021 00:00:00,5462.78092643619,1880.99684376644,3780.80733688727,553.185525391401,0,8155.51246180202,14004.7387459726,9231.80612894099,13982.1698354289,901,2135.60376859852,55739.6015732243,4349,7086,11435,0,615,1127,4,1995,50,72,2035,194,3003,5310,0,1249,0,28,175,460,0,0,1204,1000,0,54.73,31646.4206850983,560.729202876109
2021,1,9,2,01/09/2021 01:00:00,5450.317631368,1856.36102456197,3733.10464286046,518.357208765196,0,8162.78029602832,13695.5386071676,9035.08321729945,13890.4807243941,691.75,2122.16021969548,54642.9335721405,4513,7404,11917,0,615,1045,16,1981,50,5,2053,152,3158,6078,0,1424,0,0,109,439,3,0,1400,793,0,52.39,31089.4189460681,557.471194685945
2021,1,9,3,01/09/2021 02:00:00,5438.44782654115,1833.80710557197,3722.28547514304,440.311272967788,0,8162.529681055,13631.6710375128,9152.61682128868,13823.5369959651,578.25,2123.44055768624,54684.8967737317,4222,7320,11542,0,615,1131,2,1950,62,120,1881,170,3158,5795,0,1037,35,0,163,425,4,0,1400,914,0,51.67,31092.0946574811,558.898231590934
2021,1,9,4,01/09/2021 03:00:00,5416.48868761148,1802.23161898596,3787.20048144756,386.92480222689,0,8158.77045645519,13557.1588729155,9365.73330890035,13846.1901317506,245,2126.64140266316,54966.3397629567,3726,7213,10939,0,615,1169,2,2005,68,130,1695,75,3136,5499,0,647,44,0,248,414,5,0,1400,1000,0,50.88,31196.3264520264,559.717344850275
2021,1,9,5,01/09/2021 04:00:00,5385.03370482033,1784.18848379395,3791.87239478008,334.555216642961,0,8172.30366501451,13639.5277623513,9271.53971137707,13835.3229712144,208,2133.04309261699,54797.3870026116,3758,7302,11060,0,615,1192,7,1906,50,350,1678,100,3129,5574,169,519,6,0,257,411,4,8,1387,1000,0,50.02,31217.9984022673,561.028393887194
2021,1,9,6,01/09/2021 05:00:00,5359.51362444261,1763.36948164933,3664.00950357422,378.027057103407,0,8169.04567036134,13950.2485575766,9098.99037786097,13762.4761069999,134.5,2138.48452907775,53781.6649086462,4637,7121,11758,0,615,1477,7,1943,0,53,1603,66,3146,5934,307,869,7,0,155,416,4,0,1277,1000,0,49.1,31402.8766619772,564.483961056738
2021,1,9,7,01/09/2021 06:00:00,5349.12754521912,1786.96435074657,3574.75136990551,234.392028681467,0,8167.04075057477,14316.2198694081,9220.69184014769,13858.0932675361,203.5,2144.2460500362,52912.0270722556,5943,6971,12914,0,615,1546,11,1995,150,178,1546,92,3102,6393,57,1308,6,10,287,392,6,0,1191,1000,0,49.57,31951.7572931825,570.145754136517
2021,1,9,8,01/09/2021 07:00:00,5370.78993902811,1720.69052725286,3221.40718786161,237.442684152375,0.652639007009751,8172.55427998783,14705.0010275449,10393.5271650615,14137.3838601796,354.25,2143.60588104082,54418.3051911165,6039,6774,12813,0,615,1830,37,2018,58,158,1530,99,3061,6128,185,1160,0,0,212,420,13,0,1063,1000,0,53.82,33445.0686810589,582.477874460446
2021,1,9,9,01/09/2021 08:00:00,5381.76950849295,1716.52672682394,2888.96367072636,347.012059815838,157.28600068935,8179.82211421413,15104.9336660976,11423.8217362011,14930.8275886085,409.25,2142.00545855236,56927.2185302221,5755,5714,11469,0,602,1665,5,2040,51,212,1419,28,2542,5206,147,870,22,0,88,448,24,0,814,1000,0,59.8,35028.0486940314,589.055610814161
2021,1,9,10,01/09/2021 09:00:00,5368.71272318342,1681.82838991624,2533.4064771039,366.332877798258,916.9578048487,8173.30612490779,15347.4783651438,11694.4546683181,14872.4761069999,518.25,2137.20419108698,59595.6577293071,4014.75,5259.5,9274.25,0,615,469,1,1704,70,37,718,103,1925,5157,658,391,124,0,113,457,21,2,968,954.25,46.5,66.92,35488.3878852092,589.97545547378
2021,1,9,11,01/09/2021 10:00:00,5382.06625361362,1689.11504066686,2111.45893612454,354.130255914624,2467.30176600036,8183.58133881394,15396.8996988052,11773.9218331902,14821.394921713,969,2127.92174065393,61435.0417854964,3841.75,5514.75,9356.5,0,615,811,0,1530,1,43,599,57,1953,5075,511,421,182,0,507,469,10,34,1047,916.5,89.75,67.71,35573.1142093333,580.527642940978
2021,1,9,12,01/09/2021 11:00:00,5399.27747061255,1667.255088415,1787.12979477736,258.034608581007,3899.84438638677,8175.06042972103,15463.0482530906,11801.4296979537,14767.4511932841,1170,2139.44478257082,63683.7257053929,2844.25,6321.5,9165.75,0,615,925,272,1227,151,426,1031,31,2045,4978,421,183,240,0,228,485,6,0,1232,910.75,80.5,68,35668.1883752198,573.291772530008
2021,1,9,13,01/09/2021 12:00:00,5412.33425592208,1685.29822360701,1585.99163130352,238.205348020102,4455.24018135207,8174.05796982775,15486.3649848693,11851.1661403037,14795.2980574986,897.25,2141.68537405467,63870.8921667588,2852,6465.25,9317.25,0,615,456,352,1958,212,163,746,0,2308,5166,524,112,60,0,237,497,5,21,1281,944.25,125.25,67.01,35749.0200601532,570.38814593286
2021,1,9,14,01/09/2021 13:00:00,5432.51292412772,1692.23789098855,1637.62856813665,176.429574734206,3979.79266474546,8180.32334416077,15517.0315560131,11766.6975454746,14827.8183538203,534.75,2087.91117844247,62414.6336006438,3418.5,5741,9159.5,0,75,1206,0,1558,289,147,787,77,2660,4759,140,11,104,0,317,474,2,36,1306,891.5,61,62.53,35635.8641291233,572.744499899864
2021,1,9,15,01/09/2021 14:00:00,5443.49249359256,1733.18192853964,1558.45193165918,162.193182536633,2805.69509113492,8179.82211421413,15504.3594191768,11725.8525341592,14811.1652180348,609.25,2086.63084045171,61147.0947534995,3473,5932.25,9405.25,0,0,1690,0,1831,100,224,814,90,2531,4304,423,11,397,0,380,460,5,2,1092,793.25,190.25,60,35577.0415436223,583.283093780776
2021,1,9,16,01/09/2021 15:00:00,5455.95578866075,1741.50952939748,1530.91223201484,124.059989150278,1202.48737041547,8184.08256876058,15519.8194261171,11870.0604312523,14910.2214896058,758.25,2146.16655702235,60679.7753823969,2763.75,4858.5,7622.25,0,0,1242,0,1524,74,420,825,221,2003,3215,257,11,294,0,198,457,3,0,795,532.25,409.5,60,35847.7560341365,600.545896814151
2021,1,9,17,01/09/2021 16:00:00,5471.98002517699,1839.01185610812,1520.8307348236,146.939905182091,117.475021261755,8188.34302330703,15482.056458345,12025.3826171388,14956.2058106782,2615.5,2142.64562754774,61729.1210795694,2777.25,3643.75,6421,0,0,1206,0,1176,309,528,952,367,990,2179,317,26,129,0,54,476,4,1,572,462,316.75,62.78,35943.7426697067,610.812555858465
2021,1,9,18,01/09/2021 17:00:00,5467.23210324625,1982.31598753692,1585.49985095272,153.29543741315,0,8162.27906608168,15424.778399845,12066.7833428939,14984.7869959651,5527.75,2128.56190964931,64748.2830935841,2735,5045,7780,0,0,649,0,1189,1612,146,869,266,1072,3841,369,547,50,0,200,499,1,14,659,629,213,69.92,35900.743534978,610.956795898194
2021,1,9,19,01/09/2021 18:00:00,5473.46375078035,1826.86743819043,1693.93741830231,180.751336651326,0,8154.51000190874,15126.2228559825,12174.591944189,15095.2713170375,5065.75,2142.32554305005,65312.9416060922,1620.75,8075.25,9696,0,195,277,168,1398,1274,27,1013,295,1542,5672,2065,497,287,0,360,508,3,5,950,1017,218.25,71.99,35721.2660947377,609.099127910825
2021,1,9,20,01/09/2021 19:00:00,5485.92704584854,1789.74021769919,1606.89229621217,186.344205014659,0,8152.25446714885,14976.9450840512,12520.2463256608,15182.4853417882,3169.25,2135.60376859852,63324.1887520222,1881.5,6686.5,8568,0,344,649,4,1655,347,28,1154,338,2183,4492,1164,65,20,0,186,485,5,0,1245,856,34.5,68.95,35858.3726783825,608.670009860283
2021,1,9,21,01/09/2021 20:00:00,5493.34567386532,1749.83713025533,1654.10320988818,234.646249970709,0,8041.23203396778,14802.0695957107,12186.5398046418,15237.3322060027,1052,2137.20419108698,59962.3100953895,2626,7162,9788,0,234,2033,209,1739,207,39,1107,324,2920,4390,864,45,71,0,340,453,10,0,1200,765,0,62.66,35415.2649164425,604.579133692531
2021,1,9,22,01/09/2021 21:00:00,5500.17081164076,1710.62800954963,1694.9209790039,285.998950397668,0,7832.97099113829,14644.6816562042,11344.3545713289,15302.8322060027,883.75,2125.68114917008,57748.9893244361,3577,7722,11299,0,575,1923,93,1985,387,198,1238,176,2948,5121,843,225,0,247,406,424,12,0,1220,1000,0,56.54,34562.1940175105,600.105916604292
2021,1,9,23,01/09/2021 22:00:00,5490.97171289995,1738.03969570671,1550.58344604651,561.320606647157,0,7690.62168629213,13996.6285783974,11086.5030713242,15205.3322060027,901,2120.55979720702,57399.5608005237,2942,8771,11713,0,615,2005,408,2075,833,51,1345,5,2924,5857,847,120,0,131,593,469,6,0,1200,1000,0,55.81,33586.9512659381,593.314180407751
2021,1,9,24,01/09/2021 23:00:00,5483.55308488317,1764.41043175657,1527.46976955929,840.709803524524,0,7590.8769269105,13625.8418545681,10005.0827717354,15015.1993665389,421,2122.80038869086,54604.9443981672,3792,8394,12186,0,615,1834,565,1911,580,57,1848,0,2938,5982,391,910,0,48,245,444,2,0,1210,1000,0,50.85,32224.6734944599,582.911333239506
2021,1,10,1,01/10/2021 00:00:00,5468.12233860827,1764.41043175657,1661.72580532545,1309.23963959822,0,7686.86246169232,13773.598970079,8640.80382235687,13669.7759344316,246,2073.18729154866,52908.726695397,3385,7367,10752,0,615,1660,44,1401,1,50,2449,0,2818,5187,75,1031,0,0,221,423,4,0,1140,1000,0,54.65,30688.6978237262,574.288770074512
2021,1,10,2,01/10/2021 01:00:00,5444.97621919591,1695.70772467932,1785.40856354959,1691.58845861874,0,7889.60997510876,13517.6218059863,7524.0956558493,13118.0056381099,153.25,2051.10146120794,50879.3655023058,3992,7750,11742,0,615,1686,239,1302,0,51,2811,0,2718,5250,60,2043,0,0,218,410,9,0,1080,1000,0,51.79,29248.9627506871,560.236482473334
2021,1,10,3,01/10/2021 02:00:00,5424.79755099027,1727.6301946344,2063.26446174695,2132.66239545426,0,7946.24895907924,13404.8397881435,7293.47416338818,12572.6227986461,228.25,2054.30230618485,50456.0926182678,4392,7290,11682,0,615,1684,264,1348,1,50,2511,0,2520,5353,90,1848,0,0,293,399,16,0,980,1000,0,50.58,28736.5721356949,551.239270904092
2021,1,10,4,01/10/2021 03:00:00,5415.30170712879,1619.71836685145,2100.39387823173,2608.56464891598,0,7951.7624884923,13467.9470295882,7041.45766499993,12494.6633912896,11.75,2072.54712255327,50773.1062980512,4011,7501,11512,0,615,2223,162,1268,0,50,2146,0,2772,5132,467,1447,0,0,455,392,15,0,869,1000,0,47.98,28603.6139596805,547.251929019898
2021,1,10,5,01/10/2021 04:00:00,5407.58633399134,1582.24416299114,2203.667751898,3178.78300068662,0,7952.51433341226,13536.1231257673,7123.98125929024,12257.7805518258,22,2089.19151643324,51179.8720362959,4174,7311,11485,0,615,2604,94,1256,9,51,1586,0,2869,4828,775,1344,0,0,502,394,15,0,830,1008,16,47.6,28685.0344536145,543.203339461692
2021,1,10,6,01/10/2021 05:00:00,5390.37511699241,1601.67523165945,2316.28545222932,3462.23973819186,0,7943.74280934603,13593.654627004,7077.85696079801,12401.397712362,175.25,2084.07016447017,51251.0478130532,4795.5,7556.5,12352,0,615,2842,150,1368,0,50,1826,0,2897,5183,834,1513,0,0,423,396,12,0,799,1000,0.5,47.59,28756.4968074884,539.085687306676
2021,1,10,7,01/10/2021 06:00:00,5371.68017439013,1600.63428155222,2714.62753637067,3722.30811708681,0,7946.75018902588,13458.0627628559,7008.67051305967,12296.5508481475,2.75,2092.39236141016,50734.4267838989,5480,6433,11913,0,615,3356,45,1400,0,239,1389,0,2781,4249,16,1194,0,105,749,370,8,0,830,1000,0,42.09,28512.8733989979,530.877459159088
2021,1,10,8,01/10/2021 07:00:00,5386.51743042369,1734.91684538502,3220.17773698463,3805.43847866907,0.978958510514626,7949.00572378577,13591.6270851102,7235.40200444314,12654.6274160403,32.25,2054.94247518024,51172.8841545325,6493,6651,13144,0,615,3434,263,1400,5,163,1317,0,2479,5247,409,1419,0,91,696,385,12,0,850,1005,5,44.56,28918.4642643799,524.747604763697
2021,1,10,9,01/10/2021 08:00:00,5410.25704007738,1691.89090761947,3756.46420952307,4098.30140387628,200.033855648489,7944.494654266,13658.5359676057,7746.10357449562,12914.7399591823,224.75,2043.41943326334,52508.9910055576,7180,6881,14061,0,615,2699,62,1415,30,316,1074,0,2433,6490,1094,1868,0,38,689,403,4,0,869,832,11,49.46,29486.9755406261,518.461616161951
2021,1,10,10,01/10/2021 09:00:00,5406.99284375,1679.3995063327,4391.10675221988,4195.15971507762,1615.28154234913,7947.75264891917,13750.535681037,8495.76235360421,13122.0462307534,663.5,2040.8587572818,55966.3960313249,7342,6621,13963,0,615,3260,32,1523,745,405,884,0,2375,5678,306,1681,0,0,725,411,5,0,929,1005,5,54.96,30274.0637955965,505.54442800306
2021,1,10,11,01/10/2021 10:00:00,5427.17151195564,1740.12159592118,5093.61498332594,4466.41383069923,3965.10828708774,7947.25141897252,13752.8166656675,8491.31663808688,13092.3072922868,737,2041.81901077488,59301.9412347784,7453,6121,13574,0,615,3686,27,1505,113,596,1015,0,2425,4859,185,1496,0,0,710,432,2,0,1029,1000,0,53.63,30263.3244815717,479.665313239413
2021,1,10,12,01/10/2021 11:00:00,5438.44782654115,1623.5351839113,5594.00149025659,4647.67360992904,6256.19752119547,7945.99834410592,13764.7284742936,8538.55236545844,12949.282378571,408.25,2033.81689833259,62659.4840925951,6541,6211,12752,0,615,3849,125,1403,60,566,1216,3,2435,4276,16,1166,0,0,675,466,2,0,1040,1023,27,55.57,30247.312740593,460.376514314989
2021,1,10,13,01/10/2021 12:00:00,5454.47206305739,1651.29385343746,5919.56008248075,4982.22882657201,7894.97406779696,7934.72067030649,13640.5415332982,8364.61374584318,12723.6246253913,277.75,2015.57208196417,63757.1015501479,7102.25,5900.75,13003,0,615,3475,5,1404,30,506,1114,0,2365,4691,55,1437,0,0,612,490,3,0,989,1000,112.75,54.17,29850.9116078399,442.652327297809
2021,1,10,14,01/10/2021 13:00:00,5470.49629957364,1631.86278476915,6383.8007336282,5124.84696983698,8108.06070358564,7927.95406602683,13581.2359329044,7808.89930617781,12588.6808969624,147.75,2032.21647584413,62464.8041693092,8341,5148,13489,0,615,3321,18,1400,0,375,1019,0,2325,5368,83,1546,0,0,100,461,0,0,970,1018,18,52.62,29309.0499786696,433.715484201532
2021,1,10,15,01/10/2021 14:00:00,5489.4879872966,1743.59142961195,6982.05153036641,4935.70633064065,6092.71144993953,7932.21452057328,13658.0290821322,7639.6842592997,12510.4308969624,128,1973.96109726425,60852.8685840869,8233,5350,13583,0,615,3292,0,1515,115,250,1050,82,2401,5541,62,1430,37,0,34,447,0,0,1010,1026,26,53.18,29128.633879243,441.63732774779
2021,1,10,16,01/10/2021 15:00:00,5498.09359579606,1664.47922146239,8037.41216316559,4408.70559804121,2774.04209929495,7938.73050987962,14087.3610781451,7691.36570218858,12816.9308969624,174.25,1984.20380119039,59109.5746661262,7966,5646.5,13612.5,0,615,3760,0,1450,127,322,995,136,2442,5079,126,1413,97,0,192,447,0,0,1040,1005.5,12.5,54.85,29782.3741828183,465.455358898042
2021,1,10,17,01/10/2021 16:00:00,5498.09359579606,1653.37575365192,9577.66822184547,3610.45074982017,295.971789678922,7936.22436014641,14392.5061331625,7986.45006965089,13197.7307243941,739.5,2072.22703805558,60881.1984362019,6079,6991.75,13070.75,0,208,3507,0,1252,652,552,1217,245,2629,4453,569,1602,48,0,445,466,0,0,1119,993.75,104.75,56.52,30655.6753883237,484.924359256861
2021,1,10,18,01/10/2021 17:00:00,5500.46755676143,1620.06535022053,11150.627673853,3600.02767696123,0,7944.494654266,14669.0121589299,8024.51650876797,13551.0822060027,4556,2067.7458550879,65148.0396408506,7536,5906.75,13442.75,0,615,3334,0,1600,201,229,929,411,2295,4063,171,2287,138,0,409,499,0,0,1100,1019.75,48.75,62.09,31121.0436082467,479.417408739286
2021,1,10,19,01/10/2021 18:00:00,5513.52434207096,1582.59114636022,11953.2132063452,3036.41907871089,0,8113.40914628414,14792.6922144519,7910.8729058564,13386.6633912896,4329.75,2077.02830552096,66233.1637368902,6463,5724,12187,0,615,2017,0,1459,59,347,847,300,2570,4450,69,2102,0,0,445,512,0,0,1119,1000,0,63.41,31119.4995519165,478.032413438029
2021,1,10,20,01/10/2021 19:00:00,5534.59324563862,1676.27665601101,12447.2065687156,2694.23722339066,0,8159.02107142851,14689.7944633414,7749.71571835345,13278.1071197185,2158.5,2083.75007997248,64288.2021465701,6183,5161,11344,0,430,2623,0,1400,0,315,726,341,2590,3633,0,1536,1,0,295,496,0,0,1119,1000,0,56.39,30843.7986038424,473.490143069904
2021,1,10,21,01/10/2021 20:00:00,5521.53646032908,1577.73337919314,12775.4699528691,2338.83586102982,0,8159.52230137515,14593.4862233857,7735.26714292215,13032.647712362,608.5,2084.71033346556,61883.7093669316,6544,5453,11997,0,615,2483,0,1400,0,543,917,180,2515,4316,93,1787,8,0,225,472,0,0,1080,816,0,55.64,30633.3078206162,472.980789591149
2021,1,10,22,01/10/2021 21:00:00,5487.70751657257,1592.65366406345,12419.6668690712,2290.02537349529,0,8163.03091100164,14465.7510840761,7241.23700605963,12764.4383050054,662.25,2066.14543259944,60592.9061619448,6560,5569,12129,0,615,2202,29,1400,0,189,860,193,2417,5176,0,1556,8,0,671,448,0,0,969,965,0,53.33,29958.8690318619,471.78120182334
2021,1,10,23,01/10/2021 22:00:00,5438.74457166182,1580.85622951483,11835.1859221552,2441.03281930525,0,8164.03337089492,14456.1202600805,6989.49836489122,12680.4788976489,1462.5,2062.94458762253,60605.3950237751,6506,5698,12204,0,615,2360,1,1189,0,275,1430,0,2411,5215,202,1689,0,0,369,492,0,0,670,984,0,52.05,29705.7984568097,474.084886956358
2021,1,10,24,01/10/2021 23:00:00,5444.0859838339,1548.93375955975,12117.9596238604,2925.57859660122,0,8043.73818370099,14147.6804494857,5843.05947586155,11593.9991939706,325.25,2049.50103871948,59330.7863055936,4709,5314,10023,0,615,3510,8,1200,0,171,1638,2,2228,3179,0,497,2,0,264,464,0,0,559,1000,0,37.24,27993.5280906234,460.512601009349
2021,1,11,1,01/11/2021 00:00:00,5443.78923871323,1593.69461417068,12045.6679122941,3923.65137816677,0,7861.29048312353,13912.2321470678,5305.40575548531,10991.289786614,115.25,2042.13909527257,58312.410410908,4922,5397,10319,0,615,2386,5,1096,0,321,1258,316,2446,3919,0,839,0,0,220,440,0,2,853,1000,0,44.9,27052.2797490388,449.055517370666
2021,1,11,2,01/11/2021 01:00:00,5404.61888278463,1553.44454335775,12430.4860367886,5726.84298276291,0,7830.46484140508,13841.7750662581,5242.61002380312,10600.9069471502,94.5,2034.45706732797,58697.1063916385,6063,5289,11352,0,615,3157,0,1096,0,551,1030,498,2574,3817,0,789,0,0,230,424,0,20,840,1000,0,44.74,26761.624982258,433.245710435393
2021,1,11,3,01/11/2021 02:00:00,5384.73695969966,1514.9293893902,12943.6588328399,6297.31555582279,0,7833.72283605825,13398.5037197254,5230.94002057015,10548.7538113647,58.25,2011.73106799187,59082.5421934629,6140,5016,11156,0,615,3144,0,889,89,464,1020,231,2282,4207,0,808,0,0,230,413,0,0,780,1000,0,45.06,26206.2547331595,420.985643337305
2021,1,11,4,01/11/2021 03:00:00,5359.81036956328,1492.37547040019,13707.3937176195,6332.143872449,0,7854.02264889723,13220.8403612809,5334.30290634791,10356.4475397937,46.75,2005.64946253572,59212.7363488874,6497,4893,11390,0,615,3155,0,800,0,434,1040,397,2099,4238,0,855,0,0,270,412,0,99,869,1000,0,44.07,26011.9529012387,414.585768392295
2021,1,11,5,01/11/2021 04:00:00,5333.69679894421,1540.6061587019,14605.8764185161,6350.44780527445,0,7851.2658841907,12984.3782879161,5626.60870161189,11050.3912682226,83,2053.66213718947,61987.4334605675,5492.5,5557,11049.5,0,615,3498,0,854,54,542,1082,151,2049,4040,0,479,112,0,284,418,0,0,720,1067.5,641,44.53,26329.8009799276,409.234821518369
2021,1,11,6,01/11/2021 05:00:00,5337.55448551294,1550.32169303605,15465.0166913494,6404.59693988308,0,7861.29048312353,13698.3264772716,6309.02603352097,11250.7381324371,90,2068.70610858097,64511.5770447156,5524,5219,10743,0,615,3942,1,793,0,1006,969,502,2103,2929,0,103,234,0,128,450,3,0,548,1018,618,42.74,27773.3344061779,415.997464092624
2021,1,11,7,01/11/2021 06:00:00,5333.69679894421,1620.41233358961,17002.0761777491,6025.5529976227,0,7862.79417296345,14315.4595411979,7162.32555562715,12648.7944040082,502.25,2062.94458762253,68751.3065693248,5785,3615,9400,0,615,3026,75,796,1,617,236,382,2137,3081,0,106,0,2,0,479,5,27,546,884,0,54.62,29675.8414719725,420.084431363023
2021,1,11,8,01/11/2021 07:00:00,5352.09499642583,1657.19257071177,18381.0282813693,5642.69573602369,0.978958510514626,7870.31262216307,14543.3045615141,7411.8413390369,13308.7381324371,2170.25,2077.66847451634,73911.1056727086,4505,4151,8656,0,615,1997,21,800,0,976,656,385,2075,3070,0,55,117,0,200,546,9,0,450,827,8,67.11,30406.3233555644,418.820854219558
2021,1,11,9,01/11/2021 08:00:00,5367.22899758006,1772.39104924534,19356.7204973402,5625.66290964445,251.592337202259,7873.82123178956,14626.6872218967,7914.48504971423,13437.5444040082,5526.5,2096.55345988015,77284.1871583011,6565,3952,10517,0,615,1768,94,806,12,943,563,398,2141,4409,0,715,0,0,130,587,11,10,386,881,0,70.59,30989.8595946913,415.913939817711
2021,1,11,10,01/11/2021 09:00:00,5375.83460607952,1637.41451867438,20014.968496875,5306.10674906679,1873.40026962149,7873.57061681624,14571.6901480273,8343.4965971359,13425.7648728982,3981.25,2095.27312188938,78440.7699970842,6058,4562,10620,0,615,3135,19,837,130,1000,685,65,2201,3371,28,566,0,0,498,593,13,53,373,1000,0,58.32,31271.5113577473,407.988359915828
2021,1,11,11,01/11/2021 10:00:00,5385.62719506167,1825.8264880832,20227.6634985924,5234.16212421119,4064.63573565673,7872.81877189628,14542.7976760406,8468.81020328044,13258.1430949678,4036.25,2119.59954371394,79614.3343315043,7422,3690,11112,0,615,3983,34,800,0,1042,509,78,2289,3066,0,552,0,0,0,591,13,0,230,1000,0,55.89,31318.9448350756,396.077745195077
2021,1,11,12,01/11/2021 11:00:00,5379.98903776892,1649.55893659208,20656.0041841321,5269.24466212664,5477.92550533634,7781.84553658087,14509.8501202663,8823.63387300678,13244.2916133592,2064,2123.44055768624,81366.7840268555,5613,5370,10983,0,615,4054,698,800,0,885,1033,0,2315,3088,0,545,0,0,500,611,19,0,190,1000,0,54.49,31572.5715210188,390.257131049547
2021,1,11,13,01/11/2021 12:00:00,5398.38723525054,1786.27038400842,21532.1108790676,5026.71755218942,5623.46400389952,7684.85754190576,14673.3206854542,8807.51815425648,13123.5369959651,1674.75,2130.16233213777,80664.0957641348,6797,4119,10916,0,615,4205,358,801,82,683,390,0,2305,3068,0,556,0,0,154,603,15,0,200,1000,0,53.35,31707.8749454854,387.592729974716
2021,1,11,14,01/11/2021 13:00:00,5416.48868761148,1566.62991138267,22532.3921125781,4813.42589051507,5203.49080288874,7653.02944029403,14828.9345258036,8794.45886492434,12851.8995391072,892.75,2101.03464284783,80044.5344179531,6610,4959,11569,0,615,4600,495,776,107,600,363,0,2305,3519,577,543,0,0,298,580,9,0,190,951,0,48.39,31719.1468275123,387.702073378629
2021,1,11,15,01/11/2021 14:00:00,5404.32213766396,1644.00720268684,23200.4757191288,4812.91744793658,3903.43390092532,7650.2726755875,14641.3869006268,8941.44533421584,12797.2058106782,612.5,2106.1559948109,78883.1231242607,6831,4297,11128,0,615,4364,464,806,6,899,145,0,2305,2940,15,541,0,0,544,578,13,0,190,1000,0,49.57,31617.9593382891,389.334206722024
2021,1,11,16,01/11/2021 15:00:00,5439.04131678249,1632.20976813823,24468.7772438208,4815.45966082901,1625.39744695778,7654.53313013395,14478.6766636491,9058.4232237654,12914.2261069999,842.5,2123.76064218394,77758.0052032606,7295,4080,11375,0,615,4794,520,798,0,878,252,0,2315,2853,0,484,0,0,165,568,13,0,200,1000,0,50.96,31606.1908299815,393.235500729006
2021,1,11,17,01/11/2021 16:00:00,5444.0859838339,1630.82183466192,26147.9612515994,4540.39222586876,209.49712125013,7576.84248840454,14213.5755610343,9127.05395706407,13069.1698354289,2168,2121.84013519779,77750.2403943437,8499,3375,11874,0,615,5405,56,800,0,599,71,0,2315,3064,0,431,0,0,100,575,18,0,200,1000,0,49.12,31422.4207913395,391.576982808232
2021,1,11,18,01/11/2021 17:00:00,5461.5939459535,1707.15817585886,27718.9535822037,4320.9992532526,0,7543.51069695289,13851.9127757272,9333.77972861959,13240.2666996434,3196,2114.47819175088,80251.6530499626,8237,4056,12293,0,615,5568,94,800,0,579,192,0,2425,3269,0,489,0,0,452,588,28,0,210,1000,40,53.44,31240.5682483074,384.102905623984
2021,1,11,19,01/11/2021 18:00:00,5466.93535812558,1705.77024238255,28987.5009970712,4321.25347454184,0,7534.23794294002,13295.0990831414,9010.07606751451,13195.6901317506,1783.25,2122.48030419317,79656.2936016609,7766,4225,11991,0,615,5548,182,800,0,599,145,0,2415,2968,0,482,0,0,628,594,30,0,210,1000,0,47.94,30353.4010317778,371.47896148444
